"","id","time","target","weekday","month","social","travel","unknown","utilities","weather","call","arousal","valence","mood","count","screen","sms","activity","builtin","communication","entertainment","finance","game","office","other"
"254","AS14.08",2014-03-21,6.6,5,3,1834.2678,0,0,5.863,0,0.2,-0.37,0.77,6.44,4.8,1620.19439964294,0.2,0.0547420997113674,1024.8904,1904.9048,33.8522,0,0,0,56.8358
"255","AS14.08",2014-03-22,6.4,6,3,1957.4234,0,0,13.3024,0,0.2,-0.2,0.64,6.36,5,1703.7587996006,1,0.0327060521198053,1038.2172,2049.6964,33.8522,0,0,0,56.017
"256","AS14.08",2014-03-23,7.2,0,3,653.188,17.9876,0,16.5174,0,0.2,-0.28,0.76,6.56,5,1593.33979964256,1,0.0360412318991641,1029.0118,1762.8976,33.8522,0,0,0,50.9694
"257","AS14.08",2014-03-24,6.8,1,3,895.0876,82.6358,0,33.0076,0,0.6,-0.28,0.8,6.72,5,1604.62199978828,1,0.0387799246204387,1045.0676,1693.9818,5.2942,0,0,0,854.5696
"258","AS14.08",2014-03-25,7.2,2,3,1104.0826,82.6358,0,31.581,0,0.4,-0.4,0.8,6.68,5,1632.72859992981,1,0.0354380745287733,1037.9856,1530.4508,0,0,0,0,852.1018
"259","AS14.08",2014-03-26,6.5,3,3,1058.4836,82.6358,0,31.581,0,0.4,-0.48,0.84,6.84,5,1558.67520003319,1,0.0273128313620978,80.1302,1768.554,17.824,0,0,0,851.887
"260","AS14.08",2014-03-27,6.33333333333333,4,3,924.1818,82.6358,0,24.1236,0,0.4,-0.45,0.82,6.82,4.8,1350.78040027618,1.2,0.0434246495128957,103.1266,1452.0722,40.3038,0,0,32.2998,850.6464
"261","AS14.08",2014-03-28,6.25,5,3,1262.6328,64.6482,71.7348,25.7186,0,0.4,-0.37,0.76,6.80666666666667,5,1674.11800026894,2.4,0.0563806588945528,126.6522,981.6254,40.3038,0,0,32.2998,853.4124
"262","AS14.08",2014-03-29,7.16666666666667,6,3,1081.326,0,105.2416,9.2284,0,0.2,-0.38,0.7,6.61666666666667,4.8,1786.53340024948,4.8,0.0512556462261134,276.294,1099.0132,40.3038,0,0,32.2998,50.7904
"263","AS14.08",2014-03-30,6.8,0,3,830.3838,0,105.2416,7.0158,0,0.2,-0.253333333333333,0.7,6.69,5,1631.30060043335,5.2,0.0469828877990685,282.7676,1167.4358,53.2816,0,0,32.2998,52.6248
"264","AS14.08",2014-03-31,7.6,1,3,843.4286,0,105.2416,7.0158,0,0.2,-0.133333333333333,0.62,6.61,5,1642.02260022163,5,0.0592927710692199,270.032,917.2276,35.4576,0,0,32.2998,51.854
"265","AS14.08",2014-04-01,7.2,2,4,852.1782,0,105.2416,7.617,0,0.2,-0.0833333333333334,0.76,6.83,5.2,1612.44059996605,4,0.0571794228090348,204.4724,984.29,17.0146,0,0,0,52.7916
"266","AS14.08",2014-04-02,6.6,3,4,618.0392,0,33.5068,3.408,0,0.2,-0.283333333333333,0.86,7.00333333333333,5,1530.66800003052,2.8,0.0522478934539702,184.4764,913.6504,35.4356,0,0,0,53.352
"267","AS14.08",2014-04-03,7,4,4,518.3962,0,0,7.4372,0,0,-0.313333333333333,0.92,7.07333333333333,5.2,1282.69840011597,0.4,0.0505938505166246,24.3676,1083.7676,39.2664,0,0,0,53.2932
"268","AS14.08",2014-04-04,7.5,5,4,581.0672,0,0,17.5526,0,0,-0.28,0.986666666666666,7.04,4.6,1611.85619974136,0,0.0613586035185966,22.302,1449.5162,26.2886,0,0,0,62.4858
"269","AS14.08",2014-04-05,7.4,6,4,808.4472,0,0,19.3656,0,0.4,-0.23,1.11666666666667,7.18,4.4,1708.97920012474,0,0.0518939823973969,53.9762,1578.4276,26.2886,0,0,0,60.7644
"270","AS14.08",2014-04-06,7.6,0,4,843.667,0,0,19.97,0,0.4,-0.19,1.11666666666667,7.14,4.4,1721.96060018539,0,0.0617898803166819,55.0946,1522.7252,37.6334,0,0,0,59.9636
"271","AS14.08",2014-04-07,7,1,4,755.367,0,0,21.58,0,0.4,0.01,1.16666666666667,7.22,4.4,1566.27840013504,0,0.0507751564573803,63.2746,1264.3996,21.4188,0,0,0,54.885
"272","AS14.08",2014-04-08,6.5,2,4,963.427,0,1.4056,17.5508,0,0.6,0.09,1.20666666666667,7.3,4.4,2315.3271996975,1.2,0.0696118737445332,129.6022,1378.2848,91.2672,0,0,0,58.4342
"273","AS14.08",2014-04-09,6.25,3,4,1027.4418,0,1.4056,13.6748,0,0.6,0.04,1.04,7.2,4.6,2260.70100011826,1.2,0.0654879550626677,135.8816,1219.7574,109.9006,0,0,0,48.3334
"274","AS14.08",2014-04-10,7.6,4,4,1096.903,0,1.4056,13.065,0,0.2,0.04,0.89,6.95,4.6,2488.47940001488,1.2,0.0673364137383009,124.755,1401.0914,109.9006,0,0,0,764.1906
"275","AS14.08",2014-04-11,7.6,5,4,1145.6534,0,1.4056,19.1702,0,0.2,0.24,0.93,6.99,4.6,3013.54079999924,1.2,0.0829682380040203,141.0882,1843.0778,140.6642,0,0,0,771.3644
"276","AS14.08",2014-04-12,7,6,4,1237.1542,0,1.4056,17.5612,0,0.4,0.36,0.88,6.99,4.6,3070.72340006828,1.2,0.0963393007786434,137.656,1867.235,144.8872,0,0,0,774.1084
"277","AS14.08",2014-04-13,7.6,0,4,1091.3496,0,0,17.5612,0,0.2,0.36,0.84,6.99,4.6,2335.72620038986,0,0.0808501618506392,64.5556,1773.8528,71.208,0,0,0,781.9572
"278","AS14.08",2014-04-14,6.6,1,4,1450.4076,0,0,12.3304,0,0.2,0.41,0.98,7.21,4.8,2238.62080025673,0,0.0701859225633692,52.6122,1591.0786,96.8872,0,0,0,794.5134
"279","AS14.08",2014-04-15,6.4,2,4,1276.591,0,0,17.4058,0,0.2,0.4,1,7.28,5,2442.95600037575,0,0.0750932866814516,47.8826,1623.3962,113.1418,0,0,9.0482,96.1682
"280","AS14.08",2014-04-16,6.6,3,4,1243.4798,0,0,7.8892,0,0.2,-1.11022302462516e-17,0.84,7.04,5,2200.70060024262,0,0.0405968159510858,92.5906,1404.5354,74.2344,0,0,9.0482,90.4982
"281","AS14.08",2014-04-17,6.2,4,4,1164.5256,0,0,13.9652,0,0,-0.24,0.8,6.84,5,2229.16900000572,0,0.0394891774015788,106.6582,1484.6676,72.2966,0,0,18.708,89.9408
"282","AS14.08",2014-04-18,6,5,4,1195.878,222.9734,0,14.5728,0,0,-0.44,0.8,6.68,5,2727.63679986,0,0.0539200030557268,128.9444,1305.5728,101.24,0,0,18.708,105.9758
"283","AS14.08",2014-04-19,7.8,6,4,756.817,222.9734,0,13.5642,0,0,-0.52,0.68,6.36,5,2499.16639971733,0,0.062762981126351,129.1024,1209.4988,56.9274,0,0,18.708,95.6472
"284","AS14.08",2014-04-20,6.4,0,4,750.9256,222.9734,4.4604,8.6902,0,0,-0.28,0.8,6.6,5,2285.01699929238,0,0.0575829426924088,176.1716,991.194,58.3858,0,0,9.6598,80.6268
"285","AS14.08",2014-04-21,6.4,1,4,1785.5282,222.9734,7.8916,11.705,0,0,-0.36,0.84,6.6,5,1918.63879938126,0,0.0517446298333049,571.7702,594.7146,85.8564,0,0,9.6598,77.0652
"286","AS14.08",2014-04-22,6,2,4,1847.547,222.9734,7.8916,6.2322,0,0,-0.44,0.8,6.56,5,1989.00499939919,0,0.0438841504837782,565.3382,544.0748,168.8176,0,0,1.0064,74.261
"287","AS14.08",2014-04-23,5.6,3,4,1880.9526,0,7.8916,5.6246,0,0,-0.36,0.72,6.52,5,1700.96859946251,0,0.0399278256063629,564.9504,499.7606,144.093,0,0,1.0064,45.8808
"288","AS14.08",2014-04-24,6.66666666666667,4,4,1832.3544,0,7.8916,5.6246,0,0,-0.28,0.68,6.44,5,1824.55199961662,0,0.0551146338272224,593.9438,673.1308,144.093,0,0,1.0064,42.5432
"289","AS14.08",2014-04-25,6.33333333333333,5,4,1724.8246,0,3.4312,4.22,0,0,-0.493333333333333,0.64,6.21333333333333,4.6,1746.53179974556,0,0.0729152373401498,534.3686,759.223,142.9592,0,0,1.0064,142.6314
"290","AS14.08",2014-04-26,6,6,4,710.453,0,0,1.2052,0,0,-0.253333333333333,0.64,6.2,4.8,1883.98579993248,0,0.0775995708900324,94.4602,2812.4982,108.2508,0,0,33.6752,145.6978
"291","AS14.08",2014-04-27,6,0,4,576.849,0,0,0,0,0,-0.153333333333333,0.57,6.12,4.6,1609.29580011368,0,0.081176342845571,131.7278,2723.7706,20.798,0,0,32.6688,145.268
"292","AS14.08",2014-04-28,5.8,1,4,548.3366,0,0,0,0,0,-0.2,0.623333333333333,6.12,4.8,1691.12840018272,0.6,0.0667823216707627,129.874,2705.6528,183.7272,0,0,32.6688,142.704
"293","AS14.08",2014-04-29,5.75,2,4,553.507,0,0,0,0,0,-0.36,0.663333333333333,6.16,4.8,1553.17500019073,0.6,0.0462375993127425,124.6842,2521.2246,205.5596,0,0,32.6688,141.5694
"294","AS14.08",2014-04-30,6.66666666666667,3,4,581.4338,0,0,0,0,0,-0.476666666666667,0.513333333333333,5.97666666666667,5,1565.21700029373,0.6,0.0268356466144639,123.69,2498.523,211.262,0,0,32.6688,39.9696
"295","AS14.08",2014-05-01,7,4,5,523.4792,0,0,0,0,0,-0.576666666666667,0.553333333333333,6.04333333333333,5,1964.04579992294,0.6,0.0281364520914563,112.9868,1066.7208,251.7728,0,0,0,37.2914
"296","AS14.08",2014-05-02,7.2,5,5,564.5338,0,0,40.5104,0,0,-0.396666666666667,0.663333333333333,6.24333333333333,5.2,2915.27619991302,0.6,0.0261635079131603,77.0364,3022.051,1002.1224,0,0,0,42.8688
"297","AS14.08",2014-05-03,7.4,6,5,511.6944,0,0,41.1448,0,0,-0.31,0.73,6.48333333333333,5,2610.23299999237,0,0.0614251420208263,62.9562,2912.6986,840.858,0,0,0,45.1812
"298","AS14.08",2014-05-04,6.8,0,5,506.7722,0,1.2142,49.9876,0,0,-0.07,0.81,6.80333333333333,5,2613.932999897,0,0.101337404901991,54.7576,3152.644,819.0256,0,0,0,43.4204
"299","AS14.09",2014-03-26,7.75,3,3,233.411,133.9856,64.9404,5.952,4.0906,0.8,0.33,0.443333333333333,6.84,3.4,5603.30640025139,0.4,0.0640328413978259,173.1002,2532.989,9408.988,32.1224,0,5.9538,117.6702
"300","AS14.09",2014-03-27,7.8,4,3,297.1804,133.9856,64.9404,20.7478,4.0906,0.8,0.43,0.393333333333333,6.99,4,6712.14500050545,0.6,0.0574714485705865,292.3262,2589.809,9670.897,44.3922,0,5.732,83.6712
"301","AS14.09",2014-03-28,8.25,5,3,372.9902,95.5242,87.436,20.5472,6.3658,1,0.35,0.42,7.15,4.4,6604.78120017052,0.6,0.0503186707928087,304.6306,2210.5284,9237.544,44.3922,0,3.0702,73.5894
"302","AS14.09",2014-03-29,8,6,3,428.0674,253.5604,90.8744,34.1308,6.3658,1.8,0.15,0.57,7.45,4.4,7266.2220005989,0.4,0.0596076919568299,346.774,2101.3662,3176.3866,55.6064,0,4.2894,109.0892
"303","AS14.09",2014-03-30,7.75,0,3,285.2058,234.991,25.934,30.6458,6.3658,2.8,-0.03,0.67,7.6,4.6,7583.62060027122,0.4,0.0602326919568299,425.7048,2166.6506,3596.1958,44.708,0,3.4712,105.1404
"304","AS14.09",2014-03-31,7,1,3,358.9846,228.4962,25.934,30.8548,13.0132,3,-0.31,0.91,7.91,4.4,7875.0401998043,0.6,0.077485107415767,636.983,2381.9078,3434.6396,27.8042,0,1.42,99.0274
"305","AS14.09",2014-04-01,7.6,2,4,297.2442,343.7728,25.934,16.4636,13.0132,3,-0.45,0.8,7.76,4.6,7526.41579966545,0.2,0.0768886588451805,636.5706,2753.5932,3298.6398,34.9908,0,2.0392,99.5466
"306","AS14.09",2014-04-02,6.2,3,4,218.3404,371.0068,149.3392,17.4778,10.134,3.8,-0.37,0.76,7.72,4.6,9279.74860010147,0.2,0.0874442144007361,1052.282,3647.3678,3653.952,59.7172,0,2.0392,93.0416
"307","AS14.09",2014-04-03,7.6,4,4,166.3626,174.253,145.9008,15.1358,16.7068,3.4,-0.28,0.56,7.31,4.8,7909.48879971505,0.2,0.079765837494418,1210.7696,3258.594,2809.3748,48.503,0,0.82,59.5472
"308","AS14.09",2014-04-04,7.25,5,4,170.5182,444.4668,161.9502,14.4874,16.7068,3,-0.2,0.48,7.23,4.8,7630.0677998066,0.2,0.0994880597166402,1237.432,2964.2732,2481.9254,67.961,0,1.628,64.9176
"309","AS14.09",2014-04-05,7.5,6,4,105.4034,499.4672,161.9502,14.2926,6.5728,3.2,-0.15,0.43,7.13,4.8,7278.73879995347,0.2,0.0923050887021476,1015.8598,2886.0758,2406.9566,73.1952,35.0038,1.628,68.7548
"310","AS14.09",2014-04-06,6.8,0,4,125.2144,384.1906,161.9502,13.6854,6.5728,2.6,-0.11,0.54,7.23,4.6,7009.97640023232,0.2,0.0987634220354809,901.795,2817.77,2415.0208,53.7388,51.2022,1.0104,74.1924
"311","AS14.09",2014-04-07,6.2,1,4,155.8804,356.7546,16.869,17.1356,11.4176,1.6,-0.19,0.58,7.07,4.6,5854.88880047798,0.2,0.110568977591036,497.9056,2343.5794,2287.4284,39.3544,51.2022,1.8154,71.9228
"312","AS14.09",2014-04-08,7.2,2,4,209.3462,426.387,16.869,5.2832,22.9152,1.2,-0.33,0.58,7.07,4.6,6202.38760085106,0.2,0.117916666666667,272.3464,2731.0448,2337.1434,54.622,51.2022,2.424,68.982
"313","AS14.09",2014-04-09,6.5,3,4,174.2954,202.6212,0.8196,5.2832,22.9152,0.6,-0.33,0.58,6.99,4.6,5789.55860099793,0.4,0.0990277777777778,198.5552,2674.3164,5494.2328,67.2022,51.2022,1.8224,64.0326
"314","AS14.09",2014-04-10,6,4,4,146.708,152.8236,0.8196,4.6658,22.9152,0.6,-0.13,0.48,6.84,4.6,5267.64960112572,0.2,0.0906448412698413,234.326,2396.8366,5341.9708,62.3222,16.1984,1.8224,57.6992
"315","AS14.09",2014-04-11,6.8,5,4,164.1222,152.8236,16.3512,4.8682,22.9152,0.8,0.02,0.33,6.54,4.6,4606.34840126038,0.2,0.0735912698412699,246.9936,1957.7942,5102.817,62.3222,0,1.62,46.2372
"316","AS14.09",2014-04-12,7,6,4,112.0366,272.6052,46.193,0.4038,18.0704,0.8,0.1,0.29,6.54,4.6,4286.63420062065,0.2,0.0686706349206349,193.4568,1533.14,4525.2898,56.73,0,0.815,39.5466
"317","AS14.09",2014-04-13,6,0,4,51.8048,202.9728,46.193,12.2234,0,1.2,0.2,0.45,6.7,4.6,3784.21100029945,0.2,0.0669345238095237,158.5342,1338.9994,4423.0502,41.4624,0,0.2064,37.3526
"318","AS14.09",2014-04-14,5.8,1,4,44.9306,207.1926,46.193,12.425,0,1.2,0.04,0.33,6.46,4.6,3216.43480019569,0.2,0.0840873015873015,117.118,1095.0954,1014.8304,9.4242,0,0,27.1954
"319","AS14.09",2014-04-15,6,2,4,39.2542,217.5338,46.193,12.425,0,0.8,-0.05,0.24,6.32,4.8,2520.45240015983,0.4,0.0939285714285713,41.2134,789.4056,703.0836,4.7498,0,1.0058,26.4244
"320","AS14.09",2014-04-16,5.5,3,4,0,217.5338,30.6614,12.0212,0,0.8,-0.2,0.24,6.32,5,2448.71439976692,0.6,0.105565476190476,42.0686,743.1586,727.3322,34.505,0,1.0058,24.8024
"321","AS14.09",2014-04-17,7,4,4,0,97.7522,0,12.0212,0,0.8,-0.3,0.07,6.06,4.8,1454.05539999008,0.6,0.0858252164502164,43.6912,642.6662,673.038,29.7552,0,1.0058,26.8656
"322","AS14.09",2014-04-18,6.6,5,4,0,106.357,30.3282,1.223,0,0.6,-0.3,0.06,6.06,4.6,1328.03240003586,0.8,0.0940276353763195,50.0104,563.3302,574.1678,37.0576,0,1.0058,22.767
"323","AS14.09",2014-04-19,8,6,4,7.6234,28.5742,30.3282,1.6236,0,1,-0.38,0.18,6.18,4.6,1557.49560012817,0.8,0.0825308493340789,73.5912,565.9378,817.1298,53.1014,0,15.4762,22.136
"324","AS14.09",2014-04-20,6.25,0,4,14.9186,108.1074,30.3282,1.6236,0,0.8,-0.29,0.42,6.62,4.4,1772.15319991112,0.6,0.0884940527972825,61.126,680.8994,837.4452,53.1014,0,15.276,21.2008
"325","AS14.09",2014-04-21,6.5,1,4,68.497,120.373,30.3282,1.6236,0,0.6,-0.29,0.47,6.67,4.2,1496.39000005722,0.4,0.0790953785548582,37.3954,611.415,670.6798,23.3462,0,15.276,18.9454
"326","AS14.09",2014-04-22,6.6,2,4,68.497,120.373,51.9344,2.0646,0,1,-0.39,0.62,6.87,4.2,1548.26039996147,0.4,0.0790403641248438,48.7164,572.203,697.7578,29.9234,0,15.276,16.2908
"327","AS14.09",2014-04-23,6.33333333333333,3,4,73.7906,111.7682,21.6062,1.0432,0,3.8,-0.43,0.55,6.79,4.4,1628.45039978027,0.2,0.0698278441886396,205.267,485.78,852.7452,22.621,0,15.276,9.839
"328","AS14.09",2014-04-24,7.2,4,4,71.7942,107.3428,27.6582,0.441,0,3.8,-0.256666666666667,0.496666666666667,6.73666666666667,4,1740.6767996788,0.4,0.0547242514430015,341.3952,535.505,795.0892,20.8426,0,0.8056,12.1814
"329","AS14.09",2014-04-25,7.25,5,4,64.499,13.0704,27.6582,0.441,1.0064,4.8,-0.266666666666667,0.496666666666667,6.57666666666667,4.2,1514.14879980087,0.4,0.040500946969697,343.4422,443.802,762.7488,20.8426,0,0,9.4378
"330","AS14.09",2014-04-26,8,6,4,10.9206,0.8048,41.9102,0.441,3.8196,4.8,-0.216666666666667,0.646666666666667,6.77666666666667,4.2,1682.6835999012,0.4,0.0553541666666667,343.8444,523.0136,916.2844,30.4204,0,0,14.5404
"331","AS14.09",2014-04-27,6.25,0,4,12.5658,0.8048,20.304,0,8.912,4.4,-0.0166666666666666,0.746666666666667,7.07666666666667,4,1872.52579994202,0.4,0.07434617003367,345.4456,720.0022,886.212,64.4942,0,0,19.0276
"332","AS14.09",2014-04-28,6.6,1,4,7.2722,0.8048,20.304,0,8.912,1.4,-0.176666666666667,0.716666666666667,7.00666666666667,3.8,1350.046200037,0.4,0.0852918902193747,182.5758,552.8178,600.825,64.4942,0,0,19.0276
"333","AS14.09",2014-04-29,6.75,2,4,1.6452,0.8048,14.252,0,8.912,1,-0.11,0.77,7.06,4.2,764.987400102616,0,0.101272332627302,20.4294,399.7938,360.7426,50.2288,0,0,14.2746
"334","AS14.09",2014-04-30,7,3,4,1.6452,0,14.252,0,7.9056,0,-0.25,0.67,6.97,4,612.220000171662,0,0.116690275035229,15.751,339.198,276.2336,50.2288,0,0,12.8576
"335","AS14.09",2014-05-01,7.5,4,5,1.6452,0,0,0,5.0924,0,-0.4,0.62,6.92,4,359.469000005722,0,0.117351904311842,14.9464,210.3444,80.904,40.651,0,0,7.755
"336","AS14.09",2014-05-02,7.6,5,5,0,0,0,0,0,0,-0.45,0.57,6.82,4.2,0,0,0.119122540322463,0,0,0,0,0,0,0
"337","AS14.09",2014-05-03,7.75,6,5,0,0,0,0,0,0,-0.25,0.68,7.09,4.4,0,0,0.119122540322463,0,0,0,0,0,0,0
"338","AS14.09",2014-05-04,6.6,0,5,0,0,0,0,0,0,-0.2,0.71,7.32,4.2,0,0,0.119122540322463,0,0,0,0,0,0,0
"339","AS14.12",2014-04-01,6.4,2,4,2196.8322,174.7034,12.0598,8.4916,0,3.6,0.14,0.68,6.54,4.4,6686.22100014687,0,0.101820692532274,2779.417,1242.7406,1191.0664,2.208,2.206,3.4378,60.5492
"340","AS14.12",2014-04-02,6,3,4,1968.8008,188.3192,12.0598,7.4812,0,3.6,0.32,0.63,6.42,4.6,7251.60059990884,0,0.100321016188547,2899.1514,1642.3766,1299.8474,13.2836,2.9592,3.4378,55.0974
"341","AS14.12",2014-04-03,5.4,4,4,1772.4006,193.4612,12.0598,4.6474,0,2.4,0.24,0.546666666666667,6.27,4.8,7799.08679995538,0,0.107295322221896,2096.4664,1598.2358,679.358,38.9832,2.9592,82.9382,55.0716
"342","AS14.12",2014-04-04,6.5,5,4,2381.6392,247.9948,0,3.0234,0,2,0.12,0.346666666666667,6,5,7820.45640044213,0,0.113548562304564,1264.3372,1886.7772,718.1074,65.7072,2.9592,252.5436,52.8562
"343","AS14.12",2014-04-05,6.2,6,4,2665.115,585.8182,0,0,0,3.4,0.31,0.43,6.14,4.8,8684.68600006104,0.6,0.131304006544351,1351.0072,1977.6264,695.262,65.7072,2.9592,357.571,51.2224
"344","AS14.12",2014-04-06,6.25,0,4,2894.6324,474.1552,0,0,0,3.8,0.23,0.43,6.1,4.8,8888.90420022011,0.8,0.146854371217101,1482.8362,1893.373,903.307,71.4214,1.555,354.1332,55.0692
"345","AS14.12",2014-04-07,6.4,1,4,2456.3128,529.8082,0,0,0,3.4,0.2,0.43,6.07,4.6,7673.98820042611,0.8,0.136138164143378,1329.4826,1340.8034,880.3136,60.3458,0.8018,354.1332,54.009
"346","AS14.12",2014-04-08,6.25,2,4,2483.4436,574.3832,0,8.5796,0,2.8,0.32,0.563333333333333,6.15,4.6,6230.590000391,0.8,0.131857142517763,1480.8392,1007.7188,884.0928,44.522,22.4694,275.64,50.4004
"347","AS14.12",2014-04-09,5.25,3,4,2313.9332,523.0948,0,8.5796,0,2.6,0.24,0.613333333333333,6.32,4.4,5817.00980010033,0.8,0.12391988286814,1617.804,733.6818,935.6852,57.0222,22.4694,125.811,51.191
"348","AS14.12",2014-04-10,6.4,4,4,2641.7094,198.4452,0,12.0588,0,1,0.09,0.38,6.07,4.4,6544.78620004654,0.2,0.129267250579495,7474.001,838.4598,1331.3228,64.6458,58.432,56.773,50.293
"349","AS14.12",2014-04-11,6.6,5,4,3216.3596,155.6284,0,12.0588,0,0.4,0.13,0.42,6.11,4.4,7127.94539980889,0,0.125971744579769,7574.271,905.482,1128.5918,56.7236,58.66,56.773,48.1612
"350","AS14.12",2014-04-12,6.8,6,4,3518.8694,132.856,0,12.0588,0,0.8,-0.02,0.47,6.18,4.6,7541.97459936142,0,0.122831657378458,9405.0504,906.1248,1077.725,56.7236,58.66,56.773,49.4028
"351","AS14.12",2014-04-13,5.6,0,4,3424.9258,202.5456,0,5.8928,0,0.8,-0.06,0.43,6.26,4.6,7801.32299938202,0,0.114507036365965,9658.2416,1152.5444,1056.8348,46.8478,36.9924,57.9776,52.0368
"352","AS14.12",2014-04-14,6.6,1,4,3569.9942,210.296,0,6.8966,0,1,0.06,0.38,6.13,4.8,7932.61399974823,0,0.110052707040179,9291.8888,1202.001,993.8246,7.6236,36.9924,47.2448,57.1326
"353","AS14.12",2014-04-15,6.8,2,4,3421.3342,197.1222,0,5.4392,0,1.2,-0.02,0.64,6.4,5,7290.44159994125,0,0.0944341983865721,3512.3634,1065.596,860.5004,4.4162,1.0298,11.2554,63.8348
"354","AS14.12",2014-04-16,7,3,4,3065.1618,197.1222,0,6.4648,0,2.4,-0.02,0.72,6.48,5,7170.54379987717,0,0.0916801411272445,3559.9792,1388.5566,828.3158,12.4806,0,45.9686,63.2772
"355","AS14.12",2014-04-17,6.8,4,4,2916.032,176.4522,0,6.4648,0,2.6,0.08,0.72,6.56,4.8,7599.46540083885,0.4,0.116997850954668,2191.0194,1790.8082,949.9278,12.4806,0,45.9686,66.7634
"356","AS14.12",2014-04-18,6.6,5,4,3248.208,109.4582,0,5.0556,0,3,-0.04,0.72,6.56,4.8,7689.96940069199,0.4,0.126403775295977,1839.8864,1766.0058,902.0238,22.4342,0,68.775,62.1442
"357","AS14.12",2014-04-19,5.8,6,4,3059.8932,173.4706,0,4.857,0,2.4,-0.28,0.88,6.76,4.8,7140.4648001194,0.4,0.123322934932887,1751.4222,1501.582,828.2048,24.287,0,59.7314,58.9914
"358","AS14.12",2014-04-20,6.4,0,4,2906.9212,192.0758,0,2.8352,0,3,-0.12,0.8,6.6,4.8,7029.40340046883,0.8,0.139271142913747,8016.0392,1568.6386,666.4012,19.8708,0,59.7314,56.0838
"359","AS14.12",2014-04-21,6,1,4,3190.8652,278.1928,0,3.238,0,1.8,-0.08,0.8,6.52,4.8,8607.21300053596,0.8,0.159314496585734,8323.8362,1285.0834,875.627,11.8064,110.0828,41.5122,55.6792
"360","AS14.12",2014-04-22,6.5,2,4,3201.1756,269.0166,0,3.8456,0,1.4,-0.13,0.75,6.32,4.8,8045.12019987106,0.4,0.133740831803423,7997.1036,1056.885,699.813,11.8064,122.3218,41.5122,52.1844
"361","AS14.12",2014-04-23,5.8,3,4,3460.1026,490.0688,0,3.6724,0,1.4,0.04,0.79,6.26,4.6,10164.8880000115,0.4,0.140453917577911,8278.9,1339.7338,1766.7908,8.8834,122.3218,16.494,53.8502
"362","AS14.12",2014-04-24,6.6,4,4,3456.5264,446.1376,0,2.8672,0,2.6,0.16,0.79,6.1,4.6,10108.2463999748,0.4,0.147356870415104,8372.9256,1385.8152,1738.4442,7.0306,122.3218,25.3314,50.9758
"363","AS14.12",2014-04-25,5.6,5,4,3709.8174,559.5034,0,2.8672,0,2,-0.04,0.83,6.26,4.6,10039.3641994,0,0.130968385306594,2410.0804,1159.2512,1715.219,28.8964,122.3218,58.159,47.248
"364","AS14.12",2014-04-26,7,6,4,3156.1692,629.8212,0,8.7234,8.8818,2.6,-0.08,0.67,6.1,4.6,7973.7619996071,0.2,0.113850672605473,2049.3776,1112.725,1470.0114,44.5504,12.239,41.665,46.2334
"365","AS14.12",2014-04-27,6,0,4,2982.8262,765.4984,0,8.1158,13.295,3.6,0.02,0.72,6.3,4.6,7814.4623995781,0.2,0.166319912017219,1996.6822,963.4798,1515.2436,44.5504,0,41.665,45.6244
"366","AS14.12",2014-04-28,6.6,1,4,2276.064,765.3134,0,7.2846,30.6294,3.4,-0.03,0.67,6.2,4.6,5158.98559937477,0.2,0.17209039725555,1645.0298,387.183,486.3628,37.5198,0,44.6836,47.5272
"367","AS14.12",2014-04-29,6,2,4,1994.5042,739.6928,0,7.2846,30.6294,2.6,-0.15,0.71,6.36,4.6,4830.59139962196,1.8,0.166271157275044,1782.7406,426.023,436.5972,50.1576,0,35.8462,48.4298
"368","AS14.12",2014-04-30,6.25,3,4,1988.2386,607.7218,0,7.2846,30.6294,3.2,-0.11,0.79,6.24,4.6,4660.76799998283,1.8,0.165066124705836,1579.146,540.8024,359.4072,28.2918,0,37.3046,49.9018
"369","AS14.12",2014-05-01,6.2,4,5,2031.6962,546.5512,0,0.822,21.7476,3,-0.2,0.883333333333333,6.37,4.4,4940.18619976044,1.6,0.162529022813983,1497.7796,752.4708,548.806,12.6378,0,44.5486,47.9608
"370","AS14.12",2014-05-02,5.5,5,5,2583.7814,451.2146,0,1.8316,17.3344,1.8,-0.29,0.783333333333333,6.21,4.6,6406.88479995727,2,0.115127609390522,1592.6164,1129.6218,672.745,99.4536,36.3222,58.83,51.5558
"371","AS14.12",2014-05-03,5.6,6,5,3257.3234,227.1218,0,2.6442,0,1.8,-0.29,0.733333333333333,6.11,4.2,8819.09719996452,2,0.102631619827608,1965.3478,1574.024,1099.007,149.2806,36.3222,63.2838,47.0278
"372","AS14.12",2014-05-04,4.8,0,5,3353.7268,201.6472,0,7.179,0,1.6,-0.25,0.573333333333333,5.91,4.2,9112.39000020027,0.6,0.102580101840928,2137.7268,1618.2644,1118.2218,147.073,36.3222,77.3536,47.6786
"373","AS14.13",2014-03-18,7,2,3,535.1752,619.7126,28.3956,2.5036,0,0.2,-0.52,0.76,6.96,4.2,4249.35879964829,1.2,0.119122540322463,1012.5524,2071.835,176.5252,0,0,0,1180.81
"374","AS14.13",2014-03-19,7.8,3,3,583.7052,619.7126,28.3956,2.5036,0,0,-0.16,0.72,6.96,5,4548.6541993618,1.2,0.119122540322463,1110.937,3145.6042,654.6892,0,0,0,1283.5938
